block_id,mine_id,x,y,z_elevation,depth_below_surface,latitude,longitude,block_volume_m3,rock_density_tpm3,total_tonnage,predicted_mn_grade,contained_mn_tonnes,confidence_score,resource_classification,geological_category,stripping_ratio,est_extraction_cost_inr,is_synthetic
BLK-04-X04Y06-B1,MOIL-UK-04,-200.0,200.0,345.0,15.0,21.969797,80.461258,150000.0,3.45,517500.0,25.73,133152.8,0.76,122 (Indicated Resource),Medium Grade Gondite,2.27,679.65,True
BLK-04-X04Y06-B2,MOIL-UK-04,-200.0,200.0,330.0,30.0,21.969797,80.461258,150000.0,3.95,592500.0,33.57,198902.2,0.88,111 (Measured Resource),High Grade Braunite,2.13,800.85,True
BLK-04-X04Y06-B3,MOIL-UK-04,-200.0,200.0,315.0,45.0,21.969797,80.461258,150000.0,3.95,592500.0,35.22,208678.5,0.88,111 (Measured Resource),High Grade Braunite,4.14,1018.8,True
BLK-04-X04Y06-B4,MOIL-UK-04,-200.0,200.0,300.0,60.0,21.969797,80.461258,150000.0,3.95,592500.0,33.52,198606.0,0.88,111 (Measured Resource),High Grade Braunite,5.0,1185.0,True
BLK-04-X04Y07-B1,MOIL-UK-04,-200.0,400.0,345.0,15.0,21.971593,80.461258,150000.0,3.45,517500.0,29.81,154266.8,0.76,122 (Indicated Resource),Medium Grade Gondite,2.71,699.45,True
BLK-04-X04Y07-B2,MOIL-UK-04,-200.0,400.0,330.0,30.0,21.971593,80.461258,150000.0,3.95,592500.0,33.19,196650.7,0.88,111 (Measured Resource),High Grade Braunite,2.18,803.1,True
BLK-04-X04Y07-B3,MOIL-UK-04,-200.0,400.0,315.0,45.0,21.971593,80.461258,150000.0,3.95,592500.0,31.53,186815.3,0.88,111 (Measured Resource),High Grade Braunite,3.43,986.85,True
BLK-04-X04Y07-B4,MOIL-UK-04,-200.0,400.0,300.0,60.0,21.971593,80.461258,150000.0,3.45,517500.0,33.31,172379.2,0.76,122 (Indicated Resource),Medium Grade Gondite,4.51,1162.95,True
BLK-04-X04Y08-B1,MOIL-UK-04,-200.0,600.0,345.0,15.0,21.97339,80.461258,150000.0,3.45,517500.0,33.61,173931.8,0.76,122 (Indicated Resource),Medium Grade Gondite,1.43,641.85,True
BLK-04-X04Y08-B2,MOIL-UK-04,-200.0,600.0,330.0,30.0,21.97339,80.461258,150000.0,3.45,517500.0,27.73,143502.8,0.76,122 (Indicated Resource),Medium Grade Gondite,2.12,800.4,True
BLK-04-X04Y08-B3,MOIL-UK-04,-200.0,600.0,315.0,45.0,21.97339,80.461258,150000.0,3.45,517500.0,29.56,152973.0,0.76,122 (Indicated Resource),Medium Grade Gondite,2.91,963.45,True
BLK-04-X04Y08-B4,MOIL-UK-04,-200.0,600.0,300.0,60.0,21.97339,80.461258,150000.0,3.45,517500.0,24.1,124717.5,0.76,122 (Indicated Resource),Medium Grade Gondite,4.02,1140.9,True
BLK-04-X04Y09-B1,MOIL-UK-04,-200.0,800.0,345.0,15.0,21.975186,80.461258,150000.0,2.85,427500.0,14.48,61902.0,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,1.58,648.6,True
BLK-04-X04Y09-B2,MOIL-UK-04,-200.0,800.0,330.0,30.0,21.975186,80.461258,150000.0,3.45,517500.0,32.16,166428.0,0.76,122 (Indicated Resource),Medium Grade Gondite,2.26,806.7,True
BLK-04-X04Y09-B3,MOIL-UK-04,-200.0,800.0,315.0,45.0,21.975186,80.461258,150000.0,3.45,517500.0,22.42,116023.5,0.76,122 (Indicated Resource),Medium Grade Gondite,3.54,991.8,True
BLK-04-X04Y09-B4,MOIL-UK-04,-200.0,800.0,300.0,60.0,21.975186,80.461258,150000.0,3.45,517500.0,33.75,174656.2,0.76,122 (Indicated Resource),Medium Grade Gondite,3.72,1127.4,True
BLK-04-X04Y10-B1,MOIL-UK-04,-200.0,1000.0,345.0,15.0,21.976983,80.461258,150000.0,2.85,427500.0,5.42,23170.5,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,2.75,701.25,True
BLK-04-X04Y10-B2,MOIL-UK-04,-200.0,1000.0,330.0,30.0,21.976983,80.461258,150000.0,3.45,517500.0,25.75,133256.2,0.76,122 (Indicated Resource),Medium Grade Gondite,3.43,859.35,True
BLK-04-X04Y10-B3,MOIL-UK-04,-200.0,1000.0,315.0,45.0,21.976983,80.461258,150000.0,3.45,517500.0,24.4,126270.0,0.76,122 (Indicated Resource),Medium Grade Gondite,3.67,997.65,True
BLK-04-X04Y10-B4,MOIL-UK-04,-200.0,1000.0,300.0,60.0,21.976983,80.461258,150000.0,2.85,427500.0,7.71,32960.2,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,4.4,1158.0,True
BLK-04-X05Y00-B1,MOIL-UK-04,0.0,-1000.0,345.0,15.0,21.959017,80.4632,150000.0,3.45,517500.0,31.23,161615.2,0.76,122 (Indicated Resource),Medium Grade Gondite,2.77,702.15,True
BLK-04-X05Y00-B2,MOIL-UK-04,0.0,-1000.0,330.0,30.0,21.959017,80.4632,150000.0,3.45,517500.0,28.19,145883.3,0.76,122 (Indicated Resource),Medium Grade Gondite,3.86,878.7,True
BLK-04-X05Y00-B3,MOIL-UK-04,0.0,-1000.0,315.0,45.0,21.959017,80.4632,150000.0,3.45,517500.0,25.17,130254.8,0.76,122 (Indicated Resource),Medium Grade Gondite,3.23,977.85,True
BLK-04-X05Y00-B4,MOIL-UK-04,0.0,-1000.0,300.0,60.0,21.959017,80.4632,150000.0,3.45,517500.0,29.37,151989.8,0.76,122 (Indicated Resource),Medium Grade Gondite,4.74,1173.3,True
BLK-04-X05Y01-B1,MOIL-UK-04,0.0,-800.0,345.0,15.0,21.960814,80.4632,150000.0,3.45,517500.0,22.56,116748.0,0.76,122 (Indicated Resource),Medium Grade Gondite,2.47,688.65,True
BLK-04-X05Y01-B2,MOIL-UK-04,0.0,-800.0,330.0,30.0,21.960814,80.4632,150000.0,3.95,592500.0,34.57,204827.2,0.88,111 (Measured Resource),High Grade Braunite,2.75,828.75,True
BLK-04-X05Y01-B3,MOIL-UK-04,0.0,-800.0,315.0,45.0,21.960814,80.4632,150000.0,3.95,592500.0,35.52,210456.0,0.88,111 (Measured Resource),High Grade Braunite,3.85,1005.75,True
BLK-04-X05Y01-B4,MOIL-UK-04,0.0,-800.0,300.0,60.0,21.960814,80.4632,150000.0,3.45,517500.0,22.02,113953.5,0.76,122 (Indicated Resource),Medium Grade Gondite,4.77,1174.65,True
BLK-04-X05Y02-B1,MOIL-UK-04,0.0,-600.0,345.0,15.0,21.96261,80.4632,150000.0,3.45,517500.0,30.99,160373.2,0.76,122 (Indicated Resource),Medium Grade Gondite,1.75,656.25,True
BLK-04-X05Y02-B2,MOIL-UK-04,0.0,-600.0,330.0,30.0,21.96261,80.4632,150000.0,3.95,592500.0,35.1,207967.5,0.88,111 (Measured Resource),High Grade Braunite,2.93,836.85,True
BLK-04-X05Y02-B3,MOIL-UK-04,0.0,-600.0,315.0,45.0,21.96261,80.4632,150000.0,3.95,592500.0,31.49,186578.2,0.88,111 (Measured Resource),High Grade Braunite,3.87,1006.65,True
BLK-04-X05Y02-B4,MOIL-UK-04,0.0,-600.0,300.0,60.0,21.96261,80.4632,150000.0,3.45,517500.0,33.4,172845.0,0.76,122 (Indicated Resource),Medium Grade Gondite,4.72,1172.4,True
BLK-04-X05Y03-B1,MOIL-UK-04,0.0,-400.0,345.0,15.0,21.964407,80.4632,150000.0,3.95,592500.0,31.57,187052.2,0.88,111 (Measured Resource),High Grade Braunite,1.86,661.2,True
BLK-04-X05Y03-B2,MOIL-UK-04,0.0,-400.0,330.0,30.0,21.964407,80.4632,150000.0,3.95,592500.0,37.12,219936.0,0.88,111 (Measured Resource),High Grade Braunite,3.19,848.55,True
BLK-04-X05Y03-B3,MOIL-UK-04,0.0,-400.0,315.0,45.0,21.964407,80.4632,150000.0,3.95,592500.0,37.53,222365.2,0.88,111 (Measured Resource),High Grade Braunite,3.07,970.65,True
BLK-04-X05Y03-B4,MOIL-UK-04,0.0,-400.0,300.0,60.0,21.964407,80.4632,150000.0,3.95,592500.0,30.58,181186.5,0.88,111 (Measured Resource),High Grade Braunite,3.54,1119.3,True
BLK-04-X05Y04-B1,MOIL-UK-04,0.0,-200.0,345.0,15.0,21.966203,80.4632,150000.0,3.95,592500.0,38.83,230067.8,0.88,111 (Measured Resource),High Grade Braunite,2.33,682.35,True
BLK-04-X05Y04-B2,MOIL-UK-04,0.0,-200.0,330.0,30.0,21.966203,80.4632,150000.0,3.95,592500.0,31.85,188711.2,0.88,111 (Measured Resource),High Grade Braunite,2.55,819.75,True
BLK-04-X05Y04-B3,MOIL-UK-04,0.0,-200.0,315.0,45.0,21.966203,80.4632,150000.0,3.95,592500.0,34.34,203464.5,0.88,111 (Measured Resource),High Grade Braunite,3.89,1007.55,True
BLK-04-X05Y04-B4,MOIL-UK-04,0.0,-200.0,300.0,60.0,21.966203,80.4632,150000.0,3.95,592500.0,37.31,221061.8,0.88,111 (Measured Resource),High Grade Braunite,4.73,1172.85,True
BLK-04-X05Y05-B1,MOIL-UK-04,0.0,0.0,345.0,15.0,21.968,80.4632,150000.0,3.95,592500.0,34.72,205716.0,0.88,111 (Measured Resource),High Grade Braunite,2.44,687.3,True
BLK-04-X05Y05-B2,MOIL-UK-04,0.0,0.0,330.0,30.0,21.968,80.4632,150000.0,3.95,592500.0,33.12,196236.0,0.88,111 (Measured Resource),High Grade Braunite,2.45,815.25,True
BLK-04-X05Y05-B3,MOIL-UK-04,0.0,0.0,315.0,45.0,21.968,80.4632,150000.0,3.95,592500.0,35.8,212115.0,0.88,111 (Measured Resource),High Grade Braunite,3.07,970.65,True
BLK-04-X05Y05-B4,MOIL-UK-04,0.0,0.0,300.0,60.0,21.968,80.4632,150000.0,3.95,592500.0,37.8,223965.0,0.88,111 (Measured Resource),High Grade Braunite,3.59,1121.55,True
BLK-04-X05Y06-B1,MOIL-UK-04,0.0,200.0,345.0,15.0,21.969797,80.4632,150000.0,3.95,592500.0,31.33,185630.2,0.88,111 (Measured Resource),High Grade Braunite,1.51,645.45,True
BLK-04-X05Y06-B2,MOIL-UK-04,0.0,200.0,330.0,30.0,21.969797,80.4632,150000.0,3.95,592500.0,33.95,201153.8,0.88,111 (Measured Resource),High Grade Braunite,2.49,817.05,True
BLK-04-X05Y06-B3,MOIL-UK-04,0.0,200.0,315.0,45.0,21.969797,80.4632,150000.0,3.95,592500.0,30.86,182845.5,0.88,111 (Measured Resource),High Grade Braunite,3.08,971.1,True
BLK-04-X05Y06-B4,MOIL-UK-04,0.0,200.0,300.0,60.0,21.969797,80.4632,150000.0,3.95,592500.0,37.45,221891.3,0.88,111 (Measured Resource),High Grade Braunite,4.16,1147.2,True
BLK-04-X05Y07-B1,MOIL-UK-04,0.0,400.0,345.0,15.0,21.971593,80.4632,150000.0,3.95,592500.0,34.84,206427.0,0.88,111 (Measured Resource),High Grade Braunite,2.41,685.95,True
BLK-04-X05Y07-B2,MOIL-UK-04,0.0,400.0,330.0,30.0,21.971593,80.4632,150000.0,3.95,592500.0,33.5,198487.5,0.88,111 (Measured Resource),High Grade Braunite,2.17,802.65,True
BLK-04-X05Y07-B3,MOIL-UK-04,0.0,400.0,315.0,45.0,21.971593,80.4632,150000.0,3.95,592500.0,32.33,191555.2,0.88,111 (Measured Resource),High Grade Braunite,4.54,1036.8,True
BLK-04-X05Y07-B4,MOIL-UK-04,0.0,400.0,300.0,60.0,21.971593,80.4632,150000.0,3.95,592500.0,34.78,206071.5,0.88,111 (Measured Resource),High Grade Braunite,4.54,1164.3,True
BLK-04-X05Y08-B1,MOIL-UK-04,0.0,600.0,345.0,15.0,21.97339,80.4632,150000.0,3.45,517500.0,26.64,137862.0,0.76,122 (Indicated Resource),Medium Grade Gondite,2.19,676.05,True
BLK-04-X05Y08-B2,MOIL-UK-04,0.0,600.0,330.0,30.0,21.97339,80.4632,150000.0,3.95,592500.0,40.14,237829.5,0.88,111 (Measured Resource),High Grade Braunite,3.27,852.15,True
BLK-04-X05Y08-B3,MOIL-UK-04,0.0,600.0,315.0,45.0,21.97339,80.4632,150000.0,3.95,592500.0,33.82,200383.5,0.88,111 (Measured Resource),High Grade Braunite,4.46,1033.2,True
BLK-04-X05Y08-B4,MOIL-UK-04,0.0,600.0,300.0,60.0,21.97339,80.4632,150000.0,3.45,517500.0,32.35,167411.2,0.76,122 (Indicated Resource),Medium Grade Gondite,4.54,1164.3,True
BLK-04-X05Y09-B1,MOIL-UK-04,0.0,800.0,345.0,15.0,21.975186,80.4632,150000.0,3.45,517500.0,26.17,135429.8,0.76,122 (Indicated Resource),Medium Grade Gondite,2.53,691.35,True
BLK-04-X05Y09-B2,MOIL-UK-04,0.0,800.0,330.0,30.0,21.975186,80.4632,150000.0,3.95,592500.0,35.29,209093.2,0.88,111 (Measured Resource),High Grade Braunite,2.89,835.05,True
BLK-04-X05Y09-B3,MOIL-UK-04,0.0,800.0,315.0,45.0,21.975186,80.4632,150000.0,3.95,592500.0,32.82,194458.5,0.88,111 (Measured Resource),High Grade Braunite,4.74,1045.8,True
BLK-04-X05Y09-B4,MOIL-UK-04,0.0,800.0,300.0,60.0,21.975186,80.4632,150000.0,3.45,517500.0,22.58,116851.5,0.76,122 (Indicated Resource),Medium Grade Gondite,4.89,1180.05,True
BLK-04-X05Y10-B1,MOIL-UK-04,0.0,1000.0,345.0,15.0,21.976983,80.4632,150000.0,3.45,517500.0,32.09,166065.8,0.76,122 (Indicated Resource),Medium Grade Gondite,2.55,692.25,True
BLK-04-X05Y10-B2,MOIL-UK-04,0.0,1000.0,330.0,30.0,21.976983,80.4632,150000.0,3.45,517500.0,28.84,149247.0,0.76,122 (Indicated Resource),Medium Grade Gondite,3.42,858.9,True
BLK-04-X05Y10-B3,MOIL-UK-04,0.0,1000.0,315.0,45.0,21.976983,80.4632,150000.0,3.45,517500.0,27.15,140501.2,0.76,122 (Indicated Resource),Medium Grade Gondite,2.93,964.35,True
BLK-04-X05Y10-B4,MOIL-UK-04,0.0,1000.0,300.0,60.0,21.976983,80.4632,150000.0,3.45,517500.0,33.55,173621.2,0.76,122 (Indicated Resource),Medium Grade Gondite,4.36,1156.2,True
BLK-04-X06Y00-B1,MOIL-UK-04,200.0,-1000.0,345.0,15.0,21.959017,80.465142,150000.0,2.85,427500.0,13.32,56943.0,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,2.31,681.45,True
BLK-04-X06Y00-B2,MOIL-UK-04,200.0,-1000.0,330.0,30.0,21.959017,80.465142,150000.0,3.45,517500.0,22.66,117265.5,0.76,122 (Indicated Resource),Medium Grade Gondite,3.91,880.95,True
BLK-04-X06Y00-B3,MOIL-UK-04,200.0,-1000.0,315.0,45.0,21.959017,80.465142,150000.0,3.45,517500.0,31.51,163064.2,0.76,122 (Indicated Resource),Medium Grade Gondite,3.05,969.75,True
BLK-04-X06Y00-B4,MOIL-UK-04,200.0,-1000.0,300.0,60.0,21.959017,80.465142,150000.0,2.85,427500.0,17.74,75838.5,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,4.97,1183.65,True
BLK-04-X06Y01-B1,MOIL-UK-04,200.0,-800.0,345.0,15.0,21.960814,80.465142,150000.0,2.85,427500.0,10.61,45357.8,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,2.47,688.65,True
BLK-04-X06Y01-B2,MOIL-UK-04,200.0,-800.0,330.0,30.0,21.960814,80.465142,150000.0,3.45,517500.0,23.28,120474.0,0.76,122 (Indicated Resource),Medium Grade Gondite,3.12,845.4,True
BLK-04-X06Y01-B3,MOIL-UK-04,200.0,-800.0,315.0,45.0,21.960814,80.465142,150000.0,3.45,517500.0,22.88,118404.0,0.76,122 (Indicated Resource),Medium Grade Gondite,3.84,1005.3,True
BLK-04-X06Y01-B4,MOIL-UK-04,200.0,-800.0,300.0,60.0,21.960814,80.465142,150000.0,3.45,517500.0,28.63,148160.2,0.76,122 (Indicated Resource),Medium Grade Gondite,5.25,1196.25,True
BLK-04-X06Y02-B1,MOIL-UK-04,200.0,-600.0,345.0,15.0,21.96261,80.465142,150000.0,3.45,517500.0,30.7,158872.5,0.76,122 (Indicated Resource),Medium Grade Gondite,1.75,656.25,True
BLK-04-X06Y02-B2,MOIL-UK-04,200.0,-600.0,330.0,30.0,21.96261,80.465142,150000.0,3.45,517500.0,32.66,169015.5,0.76,122 (Indicated Resource),Medium Grade Gondite,3.15,846.75,True
BLK-04-X06Y02-B3,MOIL-UK-04,200.0,-600.0,315.0,45.0,21.96261,80.465142,150000.0,3.45,517500.0,29.28,151524.0,0.76,122 (Indicated Resource),Medium Grade Gondite,3.09,971.55,True
BLK-04-X06Y02-B4,MOIL-UK-04,200.0,-600.0,300.0,60.0,21.96261,80.465142,150000.0,3.45,517500.0,32.29,167100.7,0.76,122 (Indicated Resource),Medium Grade Gondite,5.36,1201.2,True
BLK-04-X06Y03-B1,MOIL-UK-04,200.0,-400.0,345.0,15.0,21.964407,80.465142,150000.0,3.45,517500.0,31.3,161977.5,0.76,122 (Indicated Resource),Medium Grade Gondite,3.13,718.35,True
BLK-04-X06Y03-B2,MOIL-UK-04,200.0,-400.0,330.0,30.0,21.964407,80.465142,150000.0,3.95,592500.0,31.41,186104.2,0.88,111 (Measured Resource),High Grade Braunite,2.6,822.0,True
BLK-04-X06Y03-B3,MOIL-UK-04,200.0,-400.0,315.0,45.0,21.964407,80.465142,150000.0,3.95,592500.0,33.3,197302.5,0.88,111 (Measured Resource),High Grade Braunite,3.08,971.1,True
BLK-04-X06Y03-B4,MOIL-UK-04,200.0,-400.0,300.0,60.0,21.964407,80.465142,150000.0,3.45,517500.0,30.03,155405.2,0.76,122 (Indicated Resource),Medium Grade Gondite,4.87,1179.15,True
BLK-04-X06Y04-B1,MOIL-UK-04,200.0,-200.0,345.0,15.0,21.966203,80.465142,150000.0,3.45,517500.0,25.44,131652.0,0.76,122 (Indicated Resource),Medium Grade Gondite,1.3,636.0,True
BLK-04-X06Y04-B2,MOIL-UK-04,200.0,-200.0,330.0,30.0,21.966203,80.465142,150000.0,3.95,592500.0,36.59,216795.8,0.88,111 (Measured Resource),High Grade Braunite,2.4,813.0,True
BLK-04-X06Y04-B3,MOIL-UK-04,200.0,-200.0,315.0,45.0,21.966203,80.465142,150000.0,3.95,592500.0,30.16,178698.0,0.88,111 (Measured Resource),High Grade Braunite,3.14,973.8,True
BLK-04-X06Y04-B4,MOIL-UK-04,200.0,-200.0,300.0,60.0,21.966203,80.465142,150000.0,3.95,592500.0,32.42,192088.5,0.88,111 (Measured Resource),High Grade Braunite,4.28,1152.6,True
BLK-04-X06Y05-B1,MOIL-UK-04,200.0,0.0,345.0,15.0,21.968,80.465142,150000.0,3.95,592500.0,34.27,203049.8,0.88,111 (Measured Resource),High Grade Braunite,2.54,691.8,True
BLK-04-X06Y05-B2,MOIL-UK-04,200.0,0.0,330.0,30.0,21.968,80.465142,150000.0,3.95,592500.0,33.05,195821.2,0.88,111 (Measured Resource),High Grade Braunite,2.91,835.95,True
BLK-04-X06Y05-B3,MOIL-UK-04,200.0,0.0,315.0,45.0,21.968,80.465142,150000.0,3.95,592500.0,26.59,157545.8,0.88,111 (Measured Resource),High Grade Braunite,3.22,977.4,True
BLK-04-X06Y05-B4,MOIL-UK-04,200.0,0.0,300.0,60.0,21.968,80.465142,150000.0,3.95,592500.0,30.98,183556.5,0.88,111 (Measured Resource),High Grade Braunite,4.27,1152.15,True
BLK-04-X06Y06-B1,MOIL-UK-04,200.0,200.0,345.0,15.0,21.969797,80.465142,150000.0,3.95,592500.0,39.72,235341.0,0.88,111 (Measured Resource),High Grade Braunite,2.77,702.15,True
BLK-04-X06Y06-B2,MOIL-UK-04,200.0,200.0,330.0,30.0,21.969797,80.465142,150000.0,3.95,592500.0,39.69,235163.2,0.88,111 (Measured Resource),High Grade Braunite,2.72,827.4,True
BLK-04-X06Y06-B3,MOIL-UK-04,200.0,200.0,315.0,45.0,21.969797,80.465142,150000.0,3.95,592500.0,35.07,207789.8,0.88,111 (Measured Resource),High Grade Braunite,4.67,1042.65,True
BLK-04-X06Y06-B4,MOIL-UK-04,200.0,200.0,300.0,60.0,21.969797,80.465142,150000.0,3.95,592500.0,38.04,225387.0,0.88,111 (Measured Resource),High Grade Braunite,4.27,1152.15,True
BLK-04-X06Y07-B1,MOIL-UK-04,200.0,400.0,345.0,15.0,21.971593,80.465142,150000.0,3.95,592500.0,37.33,221180.2,0.88,111 (Measured Resource),High Grade Braunite,1.42,641.4,True
BLK-04-X06Y07-B2,MOIL-UK-04,200.0,400.0,330.0,30.0,21.971593,80.465142,150000.0,3.95,592500.0,36.9,218632.5,0.88,111 (Measured Resource),High Grade Braunite,3.9,880.5,True
BLK-04-X06Y07-B3,MOIL-UK-04,200.0,400.0,315.0,45.0,21.971593,80.465142,150000.0,3.95,592500.0,33.82,200383.5,0.88,111 (Measured Resource),High Grade Braunite,3.41,985.95,True
BLK-04-X06Y07-B4,MOIL-UK-04,200.0,400.0,300.0,60.0,21.971593,80.465142,150000.0,3.95,592500.0,30.76,182253.0,0.88,111 (Measured Resource),High Grade Braunite,4.36,1156.2,True
BLK-04-X06Y08-B1,MOIL-UK-04,200.0,600.0,345.0,15.0,21.97339,80.465142,150000.0,3.95,592500.0,35.6,210930.0,0.88,111 (Measured Resource),High Grade Braunite,2.17,675.15,True
BLK-04-X06Y08-B2,MOIL-UK-04,200.0,600.0,330.0,30.0,21.97339,80.465142,150000.0,3.95,592500.0,33.99,201390.8,0.88,111 (Measured Resource),High Grade Braunite,3.98,884.1,True
BLK-04-X06Y08-B3,MOIL-UK-04,200.0,600.0,315.0,45.0,21.97339,80.465142,150000.0,3.95,592500.0,30.2,178935.0,0.88,111 (Measured Resource),High Grade Braunite,3.13,973.35,True
BLK-04-X06Y08-B4,MOIL-UK-04,200.0,600.0,300.0,60.0,21.97339,80.465142,150000.0,3.95,592500.0,34.28,203109.0,0.88,111 (Measured Resource),High Grade Braunite,4.93,1181.85,True
BLK-04-X06Y09-B1,MOIL-UK-04,200.0,800.0,345.0,15.0,21.975186,80.465142,150000.0,3.45,517500.0,22.6,116955.0,0.76,122 (Indicated Resource),Medium Grade Gondite,2.21,676.95,True
BLK-04-X06Y09-B2,MOIL-UK-04,200.0,800.0,330.0,30.0,21.975186,80.465142,150000.0,3.95,592500.0,32.8,194340.0,0.88,111 (Measured Resource),High Grade Braunite,3.5,862.5,True
BLK-04-X06Y09-B3,MOIL-UK-04,200.0,800.0,315.0,45.0,21.975186,80.465142,150000.0,3.95,592500.0,30.22,179053.5,0.88,111 (Measured Resource),High Grade Braunite,3.67,997.65,True
BLK-04-X06Y09-B4,MOIL-UK-04,200.0,800.0,300.0,60.0,21.975186,80.465142,150000.0,3.95,592500.0,31.99,189540.7,0.88,111 (Measured Resource),High Grade Braunite,4.24,1150.8,True
BLK-04-X06Y10-B1,MOIL-UK-04,200.0,1000.0,345.0,15.0,21.976983,80.465142,150000.0,3.45,517500.0,22.83,118145.2,0.76,122 (Indicated Resource),Medium Grade Gondite,2.42,686.4,True
BLK-04-X06Y10-B2,MOIL-UK-04,200.0,1000.0,330.0,30.0,21.976983,80.465142,150000.0,3.95,592500.0,31.49,186578.2,0.88,111 (Measured Resource),High Grade Braunite,3.22,849.9,True
BLK-04-X06Y10-B3,MOIL-UK-04,200.0,1000.0,315.0,45.0,21.976983,80.465142,150000.0,3.95,592500.0,33.0,195525.0,0.88,111 (Measured Resource),High Grade Braunite,3.58,993.6,True
BLK-04-X06Y10-B4,MOIL-UK-04,200.0,1000.0,300.0,60.0,21.976983,80.465142,150000.0,3.45,517500.0,26.01,134601.8,0.76,122 (Indicated Resource),Medium Grade Gondite,4.62,1167.9,True
BLK-04-X07Y00-B1,MOIL-UK-04,400.0,-1000.0,345.0,15.0,21.959017,80.467083,150000.0,2.85,427500.0,8.84,37791.0,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,2.08,671.1,True
BLK-04-X07Y00-B2,MOIL-UK-04,400.0,-1000.0,330.0,30.0,21.959017,80.467083,150000.0,2.85,427500.0,15.17,64851.8,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,2.32,809.4,True
BLK-04-X07Y00-B3,MOIL-UK-04,400.0,-1000.0,315.0,45.0,21.959017,80.467083,150000.0,2.85,427500.0,12.67,54164.2,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,3.76,1001.7,True
BLK-04-X07Y00-B4,MOIL-UK-04,400.0,-1000.0,300.0,60.0,21.959017,80.467083,150000.0,2.85,427500.0,8.27,35354.2,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,4.96,1183.2,True
BLK-04-X07Y01-B1,MOIL-UK-04,400.0,-800.0,345.0,15.0,21.960814,80.467083,150000.0,2.85,427500.0,11.72,50103.0,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,2.2,676.5,True
BLK-04-X07Y01-B2,MOIL-UK-04,400.0,-800.0,330.0,30.0,21.960814,80.467083,150000.0,3.45,517500.0,30.01,155301.8,0.76,122 (Indicated Resource),Medium Grade Gondite,3.6,867.0,True
BLK-04-X07Y01-B3,MOIL-UK-04,400.0,-800.0,315.0,45.0,21.960814,80.467083,150000.0,3.45,517500.0,33.67,174242.2,0.76,122 (Indicated Resource),Medium Grade Gondite,4.01,1012.95,True
BLK-04-X07Y01-B4,MOIL-UK-04,400.0,-800.0,300.0,60.0,21.960814,80.467083,150000.0,2.85,427500.0,16.24,69426.0,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,3.5,1117.5,True
BLK-04-X07Y02-B1,MOIL-UK-04,400.0,-600.0,345.0,15.0,21.96261,80.467083,150000.0,2.85,427500.0,11.42,48820.5,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,1.68,653.1,True
BLK-04-X07Y02-B2,MOIL-UK-04,400.0,-600.0,330.0,30.0,21.96261,80.467083,150000.0,3.45,517500.0,23.13,119697.7,0.76,122 (Indicated Resource),Medium Grade Gondite,3.06,842.7,True
BLK-04-X07Y02-B3,MOIL-UK-04,400.0,-600.0,315.0,45.0,21.96261,80.467083,150000.0,3.45,517500.0,30.96,160218.0,0.76,122 (Indicated Resource),Medium Grade Gondite,3.57,993.15,True
BLK-04-X07Y02-B4,MOIL-UK-04,400.0,-600.0,300.0,60.0,21.96261,80.467083,150000.0,2.85,427500.0,13.38,57199.5,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,4.48,1161.6,True
BLK-04-X07Y03-B1,MOIL-UK-04,400.0,-400.0,345.0,15.0,21.964407,80.467083,150000.0,3.45,517500.0,27.25,141018.8,0.76,122 (Indicated Resource),Medium Grade Gondite,1.83,659.85,True
BLK-04-X07Y03-B2,MOIL-UK-04,400.0,-400.0,330.0,30.0,21.964407,80.467083,150000.0,3.45,517500.0,26.59,137603.2,0.76,122 (Indicated Resource),Medium Grade Gondite,2.7,826.5,True
BLK-04-X07Y03-B3,MOIL-UK-04,400.0,-400.0,315.0,45.0,21.964407,80.467083,150000.0,3.45,517500.0,29.75,153956.2,0.76,122 (Indicated Resource),Medium Grade Gondite,2.98,966.6,True
BLK-04-X07Y03-B4,MOIL-UK-04,400.0,-400.0,300.0,60.0,21.964407,80.467083,150000.0,3.45,517500.0,23.11,119594.2,0.76,122 (Indicated Resource),Medium Grade Gondite,4.82,1176.9,True
BLK-04-X07Y04-B1,MOIL-UK-04,400.0,-200.0,345.0,15.0,21.966203,80.467083,150000.0,3.45,517500.0,28.56,147798.0,0.76,122 (Indicated Resource),Medium Grade Gondite,2.11,672.45,True
